Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene1883	GBAA_1937	gi_50196905_ref_NC_007530_2_	-	1822980	1823768	0.0	0.0	0.0
gene3432	GBAA_3644	gi_50196905_ref_NC_007530_2_	-	3350358	3352064	0.0	0.0	0.0
gene2177	GBAA_2257	gi_50196905_ref_NC_007530_2_	+	2104835	2105482	0.0	0.0	0.0
gene831	GBAA_0779	gi_50196905_ref_NC_007530_2_	+	796057	796389	0.0	0.0	0.0
gene3029	GBAA_3194	gi_50196905_ref_NC_007530_2_	+	2941469	2941951	0.0	0.0	0.0
gene4051	corA	gi_50196905_ref_NC_007530_2_	-	3933441	3934403	0.0	0.0	0.0
gene3346	amyS	gi_50196905_ref_NC_007530_2_	-	3255467	3257008	0.0	0.0	0.0
gene1884	GBAA_1938	gi_50196905_ref_NC_007530_2_	+	1823889	1824437	0.0	0.0	0.0
gene3433	GBAA_3645	gi_50196905_ref_NC_007530_2_	-	3352372	3354060	0.0	0.0	0.0
gene3051	GBAA_3218	gi_50196905_ref_NC_007530_2_	-	2963772	2964077	0.0	0.0	0.0
gene832	GBAA_0780	gi_50196905_ref_NC_007530_2_	+	796761	797240	0.0	0.0	0.0
gene4638	GBAA_4928	gi_50196905_ref_NC_007530_2_	+	4474704	4475078	0.0	0.0	0.0
gene5352	GBAA_5667	gi_50196905_ref_NC_007530_2_	-	5151267	5151983	0.0	0.0	0.0
gene5416	soJ	gi_50196905_ref_NC_007530_2_	-	5219061	5219822	0.0	0.0	0.0
gene2740	GBAA_2868	gi_50196905_ref_NC_007530_2_	-	2658575	2659327	0.0	0.0	0.0
gene1346	kinB-1	gi_50196905_ref_NC_007530_2_	-	1297478	1298686	0.0	0.0	0.0
gene1415	hisF	gi_50196905_ref_NC_007530_2_	+	1353670	1354428	0.0	0.0	0.0
gene2179	GBAA_2259	gi_50196905_ref_NC_007530_2_	+	2106298	2106552	0.0	0.0	0.0
gene4347	GBAA_4618	gi_50196905_ref_NC_007530_2_	-	4196151	4197218	0.0	0.0	0.0
gene833	GBAA_0781	gi_50196905_ref_NC_007530_2_	+	797274	798038	0.0	0.0	0.0
gene4125	bfmbAb	gi_50196905_ref_NC_007530_2_	-	3996797	3997780	0.0	0.0	0.0
gene1013	GBAA_0982	gi_50196905_ref_NC_007530_2_	+	981083	981397	0.0	0.0	0.0
gene2638	GBAA_2757	gi_50196905_ref_NC_007530_2_	-	2569657	2570115	0.0	0.0	0.0
gene1886	GBAA_1940	gi_50196905_ref_NC_007530_2_	+	1824883	1825194	0.0	0.0	0.0
gene4619	GBAA_4909	gi_50196905_ref_NC_007530_2_	-	4460349	4460477	0.0	0.0	0.0
gene3435	GBAA_3647	gi_50196905_ref_NC_007530_2_	-	3355884	3356921	0.0	0.0	0.0
gene3274	GBAA_3467	gi_50196905_ref_NC_007530_2_	-	3188752	3189600	0.0	0.0	0.0
gene834	GBAA_0782	gi_50196905_ref_NC_007530_2_	-	798072	798512	0.0	0.0	0.0
gene3052	GBAA_3219	gi_50196905_ref_NC_007530_2_	-	2964295	2964645	0.0	0.0	0.0
gene2347	GBAA_2440	gi_50196905_ref_NC_007530_2_	+	2270422	2271108	0.0	0.0	0.0
gene2742	GBAA_2872	gi_50196905_ref_NC_007530_2_	-	2661278	2662138	0.0	0.0	0.0
gene1887	GBAA_1941	gi_50196905_ref_NC_007530_2_	+	1825288	1825731	0.0	0.0	0.0
gene3436	GBAA_3648	gi_50196905_ref_NC_007530_2_	-	3356937	3357935	0.0	0.0	0.0
gene2052	GBAA_2118	gi_50196905_ref_NC_007530_2_	-	1974674	1974895	0.0	0.0	0.0
gene3260	GBAA_3453	gi_50196905_ref_NC_007530_2_	-	3178343	3178756	0.0	0.0	0.0
gene1416	hisE	gi_50196905_ref_NC_007530_2_	+	1354425	1354730	0.0	0.0	0.0
gene3639	GBAA_3874	gi_50196905_ref_NC_007530_2_	-	3545165	3545482	0.0	0.0	0.0
gene349	gatC	gi_50196905_ref_NC_007530_2_	+	326615	326905	0.0	0.0	0.0
gene4417	hemL-2	gi_50196905_ref_NC_007530_2_	-	4268857	4270146	0.0	0.0	0.0
gene2743	GBAA_2873	gi_50196905_ref_NC_007530_2_	+	2662363	2662794	0.0	0.0	0.0
gene1888	GBAA_1942	gi_50196905_ref_NC_007530_2_	+	1825852	1826907	0.0	0.0	0.0
gene4577	GBAA_4864	gi_50196905_ref_NC_007530_2_	+	4424571	4425398	0.0	0.0	0.0
gene3437	GBAA_3649	gi_50196905_ref_NC_007530_2_	-	3357948	3358457	0.0	0.0	0.0
gene4053	GBAA_4308	gi_50196905_ref_NC_007530_2_	-	3935778	3936599	0.0	0.0	0.0
gene3261	GBAA_3454	gi_50196905_ref_NC_007530_2_	-	3178920	3179078	0.0	0.0	0.0
gene3417	fdhD-2	gi_50196905_ref_NC_007530_2_	-	3331796	3332593	0.0	0.0	0.0
gene4955	GBAA_5238	gi_50196905_ref_NC_007530_2_	+	4745827	4746474	0.0	0.0	0.0
gene3275	GBAA_3468	gi_50196905_ref_NC_007530_2_	+	3189776	3189985	0.0	0.0	0.0
gene4568	GBAA_4854	gi_50196905_ref_NC_007530_2_	+	4418739	4419044	0.0	0.0	0.0
gene2744	GBAA_2874	gi_50196905_ref_NC_007530_2_	+	2663038	2663211	0.0	0.0	0.0
gene1889	cydA-1	gi_50196905_ref_NC_007530_2_	+	1827525	1828928	0.0	0.0	0.0
gene1438	GBAA_1452	gi_50196905_ref_NC_007530_2_	+	1375675	1376991	0.0	0.0	0.0
gene3262	GBAA_3455	gi_50196905_ref_NC_007530_2_	-	3179130	3179333	0.0	0.0	0.0
gene837	GBAA_0785	gi_50196905_ref_NC_007530_2_	-	801201	802856	0.0	0.0	0.0
gene5127	yfiA	gi_50196905_ref_NC_007530_2_	-	4911264	4911806	0.0	0.0	0.0
gene1348	GBAA_1360	gi_50196905_ref_NC_007530_2_	+	1299693	1300184	0.0	0.0	0.0
gene1078	GBAA_1053	gi_50196905_ref_NC_007530_2_	+	1038169	1038330	0.0	0.0	0.0
gene2944	GBAA_3095	gi_50196905_ref_NC_007530_2_	-	2848860	2849621	0.0	0.0	0.0
gene2745	GBAA_2876	gi_50196905_ref_NC_007530_2_	+	2663942	2664262	0.0	0.0	0.0
gene4349	GBAA_4620	gi_50196905_ref_NC_007530_2_	-	4197643	4197771	0.0	0.0	0.0
gene5101	GBAA_5393	gi_50196905_ref_NC_007530_2_	-	4883379	4883759	0.0	0.0	0.0
gene4127	bfmbC	gi_50196905_ref_NC_007530_2_	-	3998823	4000244	0.0	0.0	0.0
gene790	thiD-1	gi_50196905_ref_NC_007530_2_	+	759376	760188	0.0	0.0	0.0
gene3263	spxA	gi_50196905_ref_NC_007530_2_	-	3179345	3179740	0.0	0.0	0.0
gene838	GBAA_0787	gi_50196905_ref_NC_007530_2_	-	803187	804386	0.0	0.0	0.0
gene4054	deoB	gi_50196905_ref_NC_007530_2_	-	3936612	3937796	0.0	0.0	0.0
gene62	GBAA_0055	gi_50196905_ref_NC_007530_2_	+	60571	62031	0.0	0.0	0.0
gene3079	GBAA_3253	gi_50196905_ref_NC_007530_2_	+	2993911	2994492	0.0	0.0	0.0
gene4945	GBAA_5226	gi_50196905_ref_NC_007530_2_	-	4741040	4741384	0.0	0.0	0.0
gene2746	GBAA_2877	gi_50196905_ref_NC_007530_2_	-	2664317	2665852	0.0	0.0	0.0
gene3276	GBAA_3469	gi_50196905_ref_NC_007530_2_	-	3190099	3190998	0.0	0.0	0.0
gene3054	cypD	gi_50196905_ref_NC_007530_2_	-	2965672	2968869	0.0	0.0	0.0
gene3264	GBAA_3457	gi_50196905_ref_NC_007530_2_	+	3180341	3180685	0.0	0.0	0.0
gene839	GBAA_0789	gi_50196905_ref_NC_007530_2_	+	804705	805793	0.0	0.0	0.0
gene63	GBAA_0056	gi_50196905_ref_NC_007530_2_	+	62046	62321	0.0	0.0	0.0
gene5419	gidA	gi_50196905_ref_NC_007530_2_	-	5221731	5223620	0.0	0.0	0.0
gene2747	GBAA_2878	gi_50196905_ref_NC_007530_2_	-	2665877	2666584	0.0	0.0	0.0
gene1349	GBAA_1361	gi_50196905_ref_NC_007530_2_	+	1300177	1300893	0.0	0.0	0.0
gene1418	GBAA_1432	gi_50196905_ref_NC_007530_2_	+	1355076	1356092	0.0	0.0	0.0
gene1127	GBAA_1112	gi_50196905_ref_NC_007530_2_	-	1089169	1090287	0.0	0.0	0.0
gene5225	GBAA_5530	gi_50196905_ref_NC_007530_2_	-	5021336	5022046	0.0	0.0	0.0
gene4120	GBAA_4378	gi_50196905_ref_NC_007530_2_	-	3992228	3992662	0.0	0.0	0.0
gene3265	GBAA_3458	gi_50196905_ref_NC_007530_2_	-	3180750	3181487	0.0	0.0	0.0
gene791	GBAA_0735	gi_50196905_ref_NC_007530_2_	+	760630	760899	0.0	0.0	0.0
gene4128	buk	gi_50196905_ref_NC_007530_2_	-	4000249	4001352	0.0	0.0	0.0
gene64	GBAA_0057	gi_50196905_ref_NC_007530_2_	+	62380	62688	0.0	0.0	0.0
gene5410	rpsF	gi_50196905_ref_NC_007530_2_	-	5214543	5214833	0.0	0.0	0.0
gene2748	GBAA_2879	gi_50196905_ref_NC_007530_2_	-	2666603	2667313	0.0	0.0	0.0
gene3419	GBAA_3630	gi_50196905_ref_NC_007530_2_	-	3333070	3333552	0.0	0.0	0.0
gene3277	GBAA_3470	gi_50196905_ref_NC_007530_2_	-	3191010	3191789	0.0	0.0	0.0
gene2121	GBAA_2197	gi_50196905_ref_NC_007530_2_	+	2052945	2053382	0.0	0.0	0.0
gene1266	GBAA_1268	gi_50196905_ref_NC_007530_2_	-	1221191	1223110	0.0	0.0	0.0
gene3055	GBAA_3222	gi_50196905_ref_NC_007530_2_	-	2968910	2969080	0.0	0.0	0.0
gene65	GBAA_0058	gi_50196905_ref_NC_007530_2_	+	62685	63338	0.0	0.0	0.0
gene5102	GBAA_5394	gi_50196905_ref_NC_007530_2_	-	4883874	4884323	0.0	0.0	0.0
gene2749	GBAA_2880	gi_50196905_ref_NC_007530_2_	-	2667327	2667950	0.0	0.0	0.0
gene2055	GBAA_2121	gi_50196905_ref_NC_007530_2_	-	1977900	1979114	0.0	0.0	0.0
gene5278	GBAA_5586	gi_50196905_ref_NC_007530_2_	-	5068995	5070134	0.0	0.0	0.0
gene2122	GBAA_2198	gi_50196905_ref_NC_007530_2_	+	2053427	2054854	0.0	0.0	0.0
gene1267	odhB	gi_50196905_ref_NC_007530_2_	-	1223235	1224491	0.0	0.0	0.0
gene1128	GBAA_1113	gi_50196905_ref_NC_007530_2_	-	1090293	1090778	0.0	0.0	0.0
gene66	divIC-1	gi_50196905_ref_NC_007530_2_	+	63335	63694	0.0	0.0	0.0
gene310	uppP	gi_50196905_ref_NC_007530_2_	-	285321	286118	0.0	0.0	0.0
gene4278	GBAA_4543	gi_50196905_ref_NC_007530_2_	-	4132539	4132913	0.0	0.0	0.0
gene4056	xerD	gi_50196905_ref_NC_007530_2_	-	3939089	3939979	0.0	0.0	0.0
gene2123	GBAA_2199	gi_50196905_ref_NC_007530_2_	+	2054881	2055237	0.0	0.0	0.0
gene3268	GBAA_3461	gi_50196905_ref_NC_007530_2_	-	3184294	3184620	0.0	0.0	0.0
gene67	GBAA_0060	gi_50196905_ref_NC_007530_2_	+	63782	64264	0.0	0.0	0.0
gene5226	GBAA_5531	gi_50196905_ref_NC_007530_2_	-	5022092	5022328	0.0	0.0	0.0
gene311	GBAA_0284	gi_50196905_ref_NC_007530_2_	-	286136	286882	0.0	0.0	0.0
gene4767	GBAA_5063	gi_50196905_ref_NC_007530_2_	-	4586961	4587128	0.0	0.0	0.0
gene1870	ldh	gi_50196905_ref_NC_007530_2_	-	1809498	1810442	0.0	0.0	0.0
gene2124	GBAA_2201	gi_50196905_ref_NC_007530_2_	+	2055820	2056602	0.0	0.0	0.0
gene3269	GBAA_3462	gi_50196905_ref_NC_007530_2_	-	3184810	3185151	0.0	0.0	0.0
gene5407	GBAA_5720	gi_50196905_ref_NC_007530_2_	-	5212700	5213638	0.0	0.0	0.0
gene2056	GBAA_2122	gi_50196905_ref_NC_007530_2_	-	1979114	1980004	0.0	0.0	0.0
gene5279	GBAA_5587	gi_50196905_ref_NC_007530_2_	-	5070156	5071286	0.0	0.0	0.0
gene312	GBAA_0285	gi_50196905_ref_NC_007530_2_	-	286866	287795	0.0	0.0	0.0
gene1278	GBAA_1280	gi_50196905_ref_NC_007530_2_	+	1231992	1232180	0.0	0.0	0.0
gene1871	GBAA_1924	gi_50196905_ref_NC_007530_2_	+	1810644	1812080	0.0	0.0	0.0
gene793	GBAA_0738	gi_50196905_ref_NC_007530_2_	+	761653	761757	0.0	0.0	0.0
gene1056	glpD	gi_50196905_ref_NC_007530_2_	+	1017133	1018815	0.0	0.0	0.0
gene4279	lepA	gi_50196905_ref_NC_007530_2_	-	4133045	4134868	0.0	0.0	0.0
gene2125	GBAA_2202	gi_50196905_ref_NC_007530_2_	+	2056761	2057534	0.0	0.0	0.0
gene4057	GBAA_4312	gi_50196905_ref_NC_007530_2_	-	3939986	3940216	0.0	0.0	0.0
gene313	GBAA_0286	gi_50196905_ref_NC_007530_2_	-	287864	288877	0.0	0.0	0.0
gene3937	GBAA_4188	gi_50196905_ref_NC_007530_2_	-	3833813	3834586	0.0	0.0	0.0
gene1872	GBAA_1925	gi_50196905_ref_NC_007530_2_	+	1812184	1813107	0.0	0.0	0.0
gene3057	GBAA_3225	gi_50196905_ref_NC_007530_2_	+	2971358	2971960	0.0	0.0	0.0
gene4800	GBAA_5098	gi_50196905_ref_NC_007530_2_	-	4619540	4620295	0.0	0.0	0.0
gene2126	GBAA_2203	gi_50196905_ref_NC_007530_2_	+	2057531	2057995	0.0	0.0	0.0
gene840	GBAA_0790	gi_50196905_ref_NC_007530_2_	+	805866	807806	0.0	0.0	0.0
gene2057	GBAA_2123	gi_50196905_ref_NC_007530_2_	-	1980393	1980734	0.0	0.0	0.0
gene3800	sigG	gi_50196905_ref_NC_007530_2_	-	3720723	3721502	0.0	0.0	0.0
gene5360	GBAA_5675	gi_50196905_ref_NC_007530_2_	+	5161053	5161565	0.0	0.0	0.0
gene1873	GBAA_1926	gi_50196905_ref_NC_007530_2_	-	1813215	1814210	0.0	0.0	0.0
gene5058	GBAA_5349	gi_50196905_ref_NC_007530_2_	-	4846831	4847043	0.0	0.0	0.0
gene2127	GBAA_2204	gi_50196905_ref_NC_007530_2_	+	2058253	2058534	0.0	0.0	0.0
gene841	celC-1	gi_50196905_ref_NC_007530_2_	+	807918	808238	0.0	0.0	0.0
gene315	Ba16SH	gi_50196905_ref_NC_007530_2_	+	290085	291591	0.0	0.0	0.0
gene1874	GBAA_1927	gi_50196905_ref_NC_007530_2_	+	1814586	1815173	0.0	0.0	0.0
gene2128	GBAA_2205	gi_50196905_ref_NC_007530_2_	+	2058548	2059246	0.0	0.0	0.0
gene3058	GBAA_3226	gi_50196905_ref_NC_007530_2_	-	2972201	2972740	0.0	0.0	0.0
gene842	celA-1	gi_50196905_ref_NC_007530_2_	+	808240	808545	0.0	0.0	0.0
gene3212	GBAA_3401	gi_50196905_ref_NC_007530_2_	-	3126793	3127986	0.0	0.0	0.0
gene4801	GBAA_5099	gi_50196905_ref_NC_007530_2_	-	4620297	4621400	0.0	0.0	0.0
gene316	Ba23SH	gi_50196905_ref_NC_007530_2_	+	291770	294677	0.0	0.0	0.0
gene2730	GBAA_2858	gi_50196905_ref_NC_007530_2_	-	2648691	2649455	0.0	0.0	0.0
gene1875	GBAA_1928	gi_50196905_ref_NC_007530_2_	+	1815186	1816676	0.0	0.0	0.0
gene2058	GBAA_2124	gi_50196905_ref_NC_007530_2_	-	1980827	1981327	0.0	0.0	0.0
gene3801	sigE	gi_50196905_ref_NC_007530_2_	-	3721660	3722379	0.0	0.0	0.0
gene2129	GBAA_2206	gi_50196905_ref_NC_007530_2_	+	2059848	2060438	0.0	0.0	0.0
gene5059	GBAA_5350	gi_50196905_ref_NC_007530_2_	-	4847049	4847279	0.0	0.0	0.0
gene843	celB-1	gi_50196905_ref_NC_007530_2_	+	808628	809938	0.0	0.0	0.0
gene5213	GBAA_5518	gi_50196905_ref_NC_007530_2_	-	5009399	5010697	0.0	0.0	0.0
gene317	Ba5SH	gi_50196905_ref_NC_007530_2_	+	294728	294843	0.0	0.0	0.0
gene2801	GBAA_2937	gi_50196905_ref_NC_007530_2_	-	2704889	2705410	0.0	0.0	0.0
gene2731	GBAA_2859	gi_50196905_ref_NC_007530_2_	+	2649660	2649938	0.0	0.0	0.0
gene1876	GBAA_1929	gi_50196905_ref_NC_007530_2_	+	1816681	1817082	0.0	0.0	0.0
gene4059	spoIIM	gi_50196905_ref_NC_007530_2_	-	3940882	3941529	0.0	0.0	0.0
gene200	GBAA_0179	gi_50196905_ref_NC_007530_2_	+	180717	181250	0.0	0.0	0.0
gene844	GBAA_0794	gi_50196905_ref_NC_007530_2_	+	809914	810192	0.0	0.0	0.0
gene5361	GBAA_5676	gi_50196905_ref_NC_007530_2_	+	5161950	5163404	0.0	0.0	0.0
gene318	purE	gi_50196905_ref_NC_007530_2_	+	295542	296027	0.0	0.0	0.0
gene4802	GBAA_5100	gi_50196905_ref_NC_007530_2_	-	4621378	4622478	0.0	0.0	0.0
gene2732	GBAA_2860	gi_50196905_ref_NC_007530_2_	-	2649996	2651789	0.0	0.0	0.0
gene1877	GBAA_1930	gi_50196905_ref_NC_007530_2_	+	1817097	1818092	0.0	0.0	0.0
gene1250	trpD	gi_50196905_ref_NC_007530_2_	+	1205173	1206198	0.0	0.0	0.0
gene845	GBAA_0795	gi_50196905_ref_NC_007530_2_	+	810182	811267	0.0	0.0	0.0
gene3990	GBAA_4244	gi_50196905_ref_NC_007530_2_	-	3884354	3884518	0.0	0.0	0.0
gene319	purK	gi_50196905_ref_NC_007530_2_	+	296024	297175	0.0	0.0	0.0
gene2733	GBAA_2861	gi_50196905_ref_NC_007530_2_	-	2651990	2653366	0.0	0.0	0.0
gene1878	GBAA_1931	gi_50196905_ref_NC_007530_2_	+	1818304	1819491	0.0	0.0	0.0
gene796	kdpC	gi_50196905_ref_NC_007530_2_	+	765642	766223	0.0	0.0	0.0
gene1251	trpC	gi_50196905_ref_NC_007530_2_	+	1206200	1206961	0.0	0.0	0.0
gene846	GBAA_0796	gi_50196905_ref_NC_007530_2_	-	811537	812697	0.0	0.0	0.0
gene5105	GBAA_5397	gi_50196905_ref_NC_007530_2_	-	4889402	4890559	0.0	0.0	0.0
gene590	GBAA_0552	gi_50196905_ref_NC_007530_2_	+	552231	555443	0.0	0.0	0.0
gene4734	GBAA_5027	gi_50196905_ref_NC_007530_2_	+	4559084	4560004	0.0	0.0	0.0
gene1879	GBAA_1933	gi_50196905_ref_NC_007530_2_	+	1819581	1820354	0.0	0.0	0.0
gene3361	GBAA_3567	gi_50196905_ref_NC_007530_2_	+	3272332	3273798	0.0	0.0	0.0
gene4534	rplT	gi_50196905_ref_NC_007530_2_	-	4380146	4380502	0.0	0.0	0.0
gene1252	trpF	gi_50196905_ref_NC_007530_2_	+	1206958	1207572	0.0	0.0	0.0
gene847	GBAA_0797	gi_50196905_ref_NC_007530_2_	-	813268	814443	0.0	0.0	0.0
gene591	GBAA_0553	gi_50196905_ref_NC_007530_2_	+	555598	556464	0.0	0.0	0.0
gene3803	ftsZ	gi_50196905_ref_NC_007530_2_	-	3723629	3724789	0.0	0.0	0.0
gene2735	GBAA_2863	gi_50196905_ref_NC_007530_2_	+	2654127	2654543	0.0	0.0	0.0
gene5094	GBAA_5386	gi_50196905_ref_NC_007530_2_	-	4876541	4877347	0.0	0.0	0.0
gene5362	GBAA_5677	gi_50196905_ref_NC_007530_2_	+	5163451	5164254	0.0	0.0	0.0
gene4330	cysM	gi_50196905_ref_NC_007530_2_	-	4180462	4181385	0.0	0.0	0.0
gene797	kdpD	gi_50196905_ref_NC_007530_2_	+	766280	767434	0.0	0.0	0.0
gene1253	trpB	gi_50196905_ref_NC_007530_2_	+	1207569	1208762	0.0	0.0	0.0
gene848	GBAA_0798	gi_50196905_ref_NC_007530_2_	-	814446	815120	0.0	0.0	0.0
gene72	hpt-1	gi_50196905_ref_NC_007530_2_	+	68978	69517	0.0	0.0	0.0
gene202	GBAA_0181	gi_50196905_ref_NC_007530_2_	+	183178	184428	0.0	0.0	0.0
gene2736	GBAA_2864	gi_50196905_ref_NC_007530_2_	-	2654690	2655136	0.0	0.0	0.0
gene2560	GBAA_2672	gi_50196905_ref_NC_007530_2_	+	2491054	2491968	0.0	0.0	0.0
gene4758	GBAA_5054	gi_50196905_ref_NC_007530_2_	-	4579190	4579996	0.0	0.0	0.0
gene1254	trpA	gi_50196905_ref_NC_007530_2_	+	1208766	1209542	0.0	0.0	0.0
gene849	GBAA_0799	gi_50196905_ref_NC_007530_2_	-	815117	816223	0.0	0.0	0.0
gene73	ftsH	gi_50196905_ref_NC_007530_2_	+	69603	71504	0.0	0.0	0.0
gene5331	GBAA_5646	gi_50196905_ref_NC_007530_2_	+	5130093	5130914	0.0	0.0	0.0
gene2737	GBAA_2865	gi_50196905_ref_NC_007530_2_	-	2655405	2656160	0.0	0.0	0.0
gene2561	GBAA_2673	gi_50196905_ref_NC_007530_2_	+	2492107	2493468	0.0	0.0	0.0
gene2110	GBAA_2184	gi_50196905_ref_NC_007530_2_	-	2038086	2038568	0.0	0.0	0.0
gene1255	GBAA_1255	gi_50196905_ref_NC_007530_2_	+	1209617	1209976	0.0	0.0	0.0
gene4331	GBAA_4602	gi_50196905_ref_NC_007530_2_	-	4181468	4182163	0.0	0.0	0.0
gene855	cotJB	gi_50196905_ref_NC_007530_2_	-	821290	821565	0.0	0.0	0.0
gene594	GBAA_0556	gi_50196905_ref_NC_007530_2_	+	561531	562079	0.0	0.0	0.0
gene2738	GBAA_2866	gi_50196905_ref_NC_007530_2_	-	2656162	2657541	0.0	0.0	0.0
gene4562	GBAA_4847	gi_50196905_ref_NC_007530_2_	-	4411232	4411876	0.0	0.0	0.0
gene3440	GBAA_3653	gi_50196905_ref_NC_007530_2_	-	3359829	3360722	0.0	0.0	0.0
gene3256	GBAA_3449	gi_50196905_ref_NC_007530_2_	-	3173737	3174213	0.0	0.0	0.0
gene595	GBAA_0557	gi_50196905_ref_NC_007530_2_	+	562092	563672	0.0	0.0	0.0
gene3668	cotE	gi_50196905_ref_NC_007530_2_	-	3580099	3580641	0.0	0.0	0.0
gene4805	GBAA_5104	gi_50196905_ref_NC_007530_2_	-	4624261	4625121	0.0	0.0	0.0
gene2739	GBAA_2867	gi_50196905_ref_NC_007530_2_	-	2657561	2658559	0.0	0.0	0.0
gene2563	GBAA_2676	gi_50196905_ref_NC_007530_2_	+	2494340	2494750	0.0	0.0	0.0
gene2112	aspC	gi_50196905_ref_NC_007530_2_	+	2039610	2040908	0.0	0.0	0.0
gene1257	GBAA_1257	gi_50196905_ref_NC_007530_2_	+	1211682	1212365	0.0	0.0	0.0
gene1331	phnX	gi_50196905_ref_NC_007530_2_	+	1282845	1283639	0.0	0.0	0.0
gene1440	GBAA_1454	gi_50196905_ref_NC_007530_2_	+	1377627	1378289	0.0	0.0	0.0
gene76	cysK-1	gi_50196905_ref_NC_007530_2_	+	73504	74427	0.0	0.0	0.0
gene320	purB	gi_50196905_ref_NC_007530_2_	+	297172	298479	0.0	0.0	0.0
gene4332	GBAA_4603	gi_50196905_ref_NC_007530_2_	-	4182178	4182816	0.0	0.0	0.0
gene799	GBAA_0744	gi_50196905_ref_NC_007530_2_	+	768793	769242	0.0	0.0	0.0
gene4110	pepT-2	gi_50196905_ref_NC_007530_2_	-	3985695	3986813	0.0	0.0	0.0
gene2564	GBAA_2677	gi_50196905_ref_NC_007530_2_	+	2494953	2495219	0.0	0.0	0.0
gene2113	GBAA_2187	gi_50196905_ref_NC_007530_2_	+	2041109	2041873	0.0	0.0	0.0
gene1258	GBAA_1258	gi_50196905_ref_NC_007530_2_	-	1212380	1213213	0.0	0.0	0.0
gene4640	GBAA_4930	gi_50196905_ref_NC_007530_2_	-	4476640	4477656	0.0	0.0	0.0
gene597	GBAA_0559	gi_50196905_ref_NC_007530_2_	+	566037	567647	0.0	0.0	0.0
gene321	purC	gi_50196905_ref_NC_007530_2_	+	298568	299287	0.0	0.0	0.0
gene3730	topA	gi_50196905_ref_NC_007530_2_	-	3648430	3650508	0.0	0.0	0.0
gene1820	GBAA_1865	gi_50196905_ref_NC_007530_2_	+	1748480	1749787	0.0	0.0	0.0
gene2565	GBAA_2678	gi_50196905_ref_NC_007530_2_	+	2495321	2496337	0.0	0.0	0.0
gene2114	GBAA_2188	gi_50196905_ref_NC_007530_2_	+	2041886	2042659	0.0	0.0	0.0
gene1259	GBAA_1259	gi_50196905_ref_NC_007530_2_	+	1213410	1214195	0.0	0.0	0.0
gene5333	ung	gi_50196905_ref_NC_007530_2_	-	5131456	5132133	0.0	0.0	0.0
gene5208	wecC	gi_50196905_ref_NC_007530_2_	-	4999924	5001207	0.0	0.0	0.0
gene78	pabA-1	gi_50196905_ref_NC_007530_2_	+	76051	76638	0.0	0.0	0.0
gene1332	GBAA_1341	gi_50196905_ref_NC_007530_2_	+	1283655	1284752	0.0	0.0	0.0
gene322	GBAA_0292	gi_50196905_ref_NC_007530_2_	+	299280	299534	0.0	0.0	0.0
gene1441	GBAA_1455	gi_50196905_ref_NC_007530_2_	+	1378396	1379136	0.0	0.0	0.0
gene1821	GBAA_1866	gi_50196905_ref_NC_007530_2_	-	1749941	1751029	0.0	0.0	0.0
gene2566	GBAA_2680	gi_50196905_ref_NC_007530_2_	+	2496797	2498005	0.0	0.0	0.0
gene4442	racE-2	gi_50196905_ref_NC_007530_2_	-	4291072	4291881	0.0	0.0	0.0
gene2115	GBAA_2189	gi_50196905_ref_NC_007530_2_	+	2042688	2043050	0.0	0.0	0.0
gene4111	GBAA_4369	gi_50196905_ref_NC_007530_2_	-	3986941	3987483	0.0	0.0	0.0
gene4220	GBAA_4484	gi_50196905_ref_NC_007530_2_	-	4078393	4079499	0.0	0.0	0.0
gene79	pabC	gi_50196905_ref_NC_007530_2_	+	76632	77504	0.0	0.0	0.0
gene3854	GBAA_4098	gi_50196905_ref_NC_007530_2_	-	3772762	3773583	0.0	0.0	0.0
gene323	purQ	gi_50196905_ref_NC_007530_2_	+	299531	300214	0.0	0.0	0.0
gene3111	GBAA_3288	gi_50196905_ref_NC_007530_2_	+	3025733	3026998	0.0	0.0	0.0
gene3220	GBAA_3412	gi_50196905_ref_NC_007530_2_	+	3136520	3136981	0.0	0.0	0.0
gene2116	GBAA_2190	gi_50196905_ref_NC_007530_2_	+	2043061	2047089	0.0	0.0	0.0
gene810	scrR	gi_50196905_ref_NC_007530_2_	-	778153	779139	0.0	0.0	0.0
gene5110	GBAA_5403	gi_50196905_ref_NC_007530_2_	-	4893565	4893786	0.0	0.0	0.0
gene3985	GBAA_4239	gi_50196905_ref_NC_007530_2_	+	3880638	3881363	0.0	0.0	0.0
gene5334	GBAA_5649	gi_50196905_ref_NC_007530_2_	-	5132153	5133145	0.0	0.0	0.0
gene324	purL	gi_50196905_ref_NC_007530_2_	+	300198	302417	0.0	0.0	0.0
gene1823	GBAA_1869	gi_50196905_ref_NC_007530_2_	+	1754037	1754246	0.0	0.0	0.0
gene2568	GBAA_2683	gi_50196905_ref_NC_007530_2_	+	2499541	2499984	0.0	0.0	0.0
gene1442	GBAA_1456	gi_50196905_ref_NC_007530_2_	+	1379136	1380191	0.0	0.0	0.0
gene2117	GBAA_2191	gi_50196905_ref_NC_007530_2_	+	2047217	2047489	0.0	0.0	0.0
gene811	GBAA_0756	gi_50196905_ref_NC_007530_2_	-	779257	779472	0.0	0.0	0.0
